Remainder,Steps,Decision_Tree,Score,Num_Of_Choices_Made
123467101112,4,"['Step1: (2,3,5) (5)', 'Step2: (8) (8)', 'Step3: (9) (9)']",1,1
1235789101112,3,"['Step1: (3,1,4) (4)', 'Step2: (5,1,6) (6)']",1,2
2712,8,"['Step1: (6,3,9) (9)', 'Step2: (4,1,5) (5)', 'Step3: (3,1,4) (3,1)', 'Step4: (6,4,10) (6,4)', 'Step5: (8) (8)', 'Step6: (10) (10)', 'Step7: (11) (11)']",6,4
14789101112,3,"['Step1: (6,3,9) (6,3)', 'Step2: (5,2,7) (5,2)']",1,2
146789101112,3,"['Step1: (3,5,8) (3,5)', 'Step2: (2) (2)']",1,1
12345679101112,2,"['Step1: (3,5,8) (8)']",1,1
1248101112,5,"['Step1: (6,3,9) (6,3)', 'Step2: (7) (7)', 'Step3: (5) (5)', 'Step4: (9) (9)']",1,1
1231112,7,"['Step1: (1,4,5) (5)', 'Step2: (10) (10)', 'Step3: (1,6,7) (7)', 'Step4: (3,6,9) (9)', 'Step5: (8) (8)', 'Step6: (6,4) (6,4)']",3,3
12345679101112,2,"['Step1: (2,6,8) (8)']",1,1
134791112,5,"['Step1: (3,2,5) (5)', 'Step2: (8) (8)', 'Step3: (10) (10)', 'Step4: (2,6) (2,6)']",1,1
151011,8,"['Step1: (4,5,9) (9)', 'Step2: (6,1,7) (7)', 'Step3: (12) (12)', 'Step4: (4,2,6) (6)', 'Step5: (4) (4)', 'Step6: (2,3,5) (2,3)', 'Step7: (8) (8)']",4,4
26789101112,3,"['Step1: (1,4,5) (1,4)', 'Step2: (3,5,8) (3,5)']",1,2
1810,8,"['Step1: (5,2,7) (5,2)', 'Step2: (3) (3)', 'Step3: (12) (12)', 'Step4: (9) (9)', 'Step5: (4,6,10) (4,6)', 'Step6: (7) (7)', 'Step7: (11) (11)']",6,2
38101112,7,"['Step1: (6) (6)', 'Step2: (3,1,4) (4)', 'Step3: (2,1,3) (2,1)', 'Step4: (7) (7)', 'Step5: (9) (9)', 'Step6: (5) (5)']",2,2
13789101112,4,"['Step1: (4,2,6) (4,2)', 'Step2: (5) (5)', 'Step3: (6) (6)']",1,1
25678101112,4,"['Step1: (3,1,4) (4)', 'Step2: (3,1) (3,1)', 'Step3: (9) (9)']",1,1
12711,8,"['Step1: (5,3,8) (8)', 'Step2: (5,4,9) (9)', 'Step3: (10) (10)', 'Step4: (5,6,11) (5,6)', 'Step5: (12) (12)', 'Step6: (2,1,3) (3)', 'Step7: (4) (4)']",5,4
157891011,4,"['Step1: (4,6,10) (4,6)', 'Step2: (2,3,5) (2,3)', 'Step3: (12) (12)']",1,2
278101112,5,"['Step1: (6) (6)', 'Step2: (5,3,8) (5,3)', 'Step3: (1,4) (1,4)', 'Step4: (9) (9)']",1,1
24591012,6,"['Step1: (3,1,4) (3,1)', 'Step2: (2,4,6) (6)', 'Step3: (11) (11)', 'Step4: (7) (7)', 'Step5: (8) (8)']",2,2
124591012,5,"['Step1: (3,6,9) (3,6)', 'Step2: (11) (11)', 'Step3: (7) (7)', 'Step4: (8) (8)']",1,1
1246781012,5,"['Step1: (1,2,3) (3)', 'Step2: (5) (5)', 'Step3: (9) (9)', 'Step4: (11) (11)']",1,1
1789101112,4,"['Step1: (4,1,5) (5)', 'Step2: (3,2) (3,2)', 'Step3: (6,4,10) (6,4)']",1,2
16789101112,4,"['Step1: (1,2,3) (3)', 'Step2: (4) (4)', 'Step3: (5,2,7) (5,2)']",1,2
1347101112,5,"['Step1: (8) (8)', 'Step2: (2,6) (2,6)', 'Step3: (5) (5)', 'Step4: (9) (9)']",1,0
56781011,5,"['Step1: (6,3,9) (9)', 'Step2: (12) (12)', 'Step3: (3,4,7) (3,4)', 'Step4: (2,1) (2,1)']",2,2
1348101112,5,"['Step1: (6,2,8) (6,2)', 'Step2: (4,3,7) (7)', 'Step3: (5) (5)', 'Step4: (9) (9)']",1,2
149101112,6,"['Step1: (2) (2)', 'Step2: (8) (8)', 'Step3: (5,3) (5,3)', 'Step4: (6,1,7) (7)', 'Step5: (6) (6)']",1,1
257891112,4,"['Step1: (3,1,4) (3,1)', 'Step2: (4,6,10) (4,6)', 'Step3: (10) (10)']",1,2
89101112,7,"['Step1: (2) (2)', 'Step2: (3) (3)', 'Step3: (6) (6)', 'Step4: (4) (4)', 'Step5: (7) (7)', 'Step6: (5,1) (5,1)']",2,0
14578101112,4,"['Step1: (4,5,9) (9)', 'Step2: (2,3,5) (2,3)', 'Step3: (6) (6)']",1,2
14589101112,4,"['Step1: (6,1,7) (7)', 'Step2: (6) (6)', 'Step3: (2,3,5) (2,3)']",1,2
256101112,6,"['Step1: (3,6,9) (9)', 'Step2: (4) (4)', 'Step3: (6,1,7) (7)', 'Step4: (1,3) (1,3)', 'Step5: (6,2,8) (8)']",1,3
357101112,6,"['Step1: (2) (2)', 'Step2: (4,1,5) (4,1)', 'Step3: (8) (8)', 'Step4: (6) (6)', 'Step5: (9) (9)']",1,1
489101112,5,"['Step1: (3,1,4) (3,1)', 'Step2: (7) (7)', 'Step3: (5) (5)', 'Step4: (2,6,8) (2,6)']",1,2
48101112,7,"['Step1: (1,2,3) (1,2)', 'Step2: (3) (3)', 'Step3: (6) (6)', 'Step4: (5) (5)', 'Step5: (9) (9)', 'Step6: (7) (7)']",2,1
781011,6,"['Step1: (6,3,9) (9)', 'Step2: (12) (12)', 'Step3: (3,6) (3,6)', 'Step4: (4,1,5) (4,1)', 'Step5: (5,2,7) (5,2)']",4,3
9101112,7,"['Step1: (1,4,5) (5)', 'Step2: (2,6,8) (8)', 'Step3: (6) (6)', 'Step4: (2,4) (2,4)', 'Step5: (7) (7)', 'Step6: (3,1) (3,1)']",3,2
146791012,5,"['Step1: (5,6,11) (11)', 'Step2: (1,4,5) (5)', 'Step3: (3,2) (3,2)', 'Step4: (8) (8)']",1,2
1391011,7,"['Step1: (2,4,6) (6)', 'Step2: (4,2) (4,2)', 'Step3: (7) (7)', 'Step4: (5) (5)', 'Step5: (12) (12)', 'Step6: (8) (8)']",3,1
1356781112,4,"['Step1: (4,2,6) (4,2)', 'Step2: (10) (10)', 'Step3: (9) (9)']",1,1
121011,8,"['Step1: (2,1,3) (3)', 'Step2: (8) (8)', 'Step3: (12) (12)', 'Step4: (4,5,9) (4,5)', 'Step5: (9) (9)', 'Step6: (7) (7)', 'Step7: (6) (6)']",4,2
23789101112,4,"['Step1: (4,1,5) (5)', 'Step2: (6) (6)', 'Step3: (1,4) (1,4)']",1,1
3469101112,5,"['Step1: (3,2,5) (5)', 'Step2: (1,6,7) (7)', 'Step3: (2,1,3) (2,1)', 'Step4: (8) (8)']",1,3
289101112,5,"['Step1: (1,4,5) (5)', 'Step2: (1,4) (1,4)', 'Step3: (3,6,9) (3,6)', 'Step4: (7) (7)']",1,2
147891112,5,"['Step1: (1,2,3) (3)', 'Step2: (5) (5)', 'Step3: (6,2,8) (6,2)', 'Step4: (10) (10)']",1,2
16789101112,3,"['Step1: (2,3,5) (2,3)', 'Step2: (4,5,9) (4,5)']",1,2
135791012,5,"['Step1: (4,2,6) (4,2)', 'Step2: (6,5,11) (11)', 'Step3: (8) (8)', 'Step4: (5,1,6) (6)']",1,3
3458911,6,"['Step1: (1,2,3) (1,2)', 'Step2: (4,3,7) (7)', 'Step3: (10) (10)', 'Step4: (6) (6)', 'Step5: (12) (12)']",3,2
1234567891112,2,['Step1: (10) (10)'],1,0
23459101112,4,"['Step1: (6,2,8) (8)', 'Step2: (1,6,7) (1,6)', 'Step3: (7) (7)']",1,2
391011,8,"['Step1: (6,2,8) (8)', 'Step2: (1,5,6) (6)', 'Step3: (1,2,3) (1,2)', 'Step4: (12) (12)', 'Step5: (5) (5)', 'Step6: (4) (4)', 'Step7: (7) (7)']",4,3
89101112,5,"['Step1: (4,3,7) (7)', 'Step2: (6,3,9) (6,3)', 'Step3: (5,1) (5,1)', 'Step4: (2,4) (2,4)']",2,2
12356781112,4,"['Step1: (3,1,4) (4)', 'Step2: (10) (10)', 'Step3: (9) (9)']",1,1
12579101112,4,"['Step1: (1,2,3) (3)', 'Step2: (8) (8)', 'Step3: (6,4,10) (6,4)']",1,2
123781112,5,"['Step1: (6,3,9) (9)', 'Step2: (4) (4)', 'Step3: (10) (10)', 'Step4: (6,5,11) (6,5)']",1,2
123678911,4,"['Step1: (4,5,9) (4,5)', 'Step2: (10) (10)', 'Step3: (12) (12)']",1,1
2371112,7,"['Step1: (8) (8)', 'Step2: (1,4,5) (5)', 'Step3: (10) (10)', 'Step4: (9) (9)', 'Step5: (6) (6)', 'Step6: (1,4) (1,4)']",3,1
2781112,7,"['Step1: (1,3,4) (1,3)', 'Step2: (4) (4)', 'Step3: (9) (9)', 'Step4: (5) (5)', 'Step5: (10) (10)', 'Step6: (6) (6)']",3,1
1679101112,4,"['Step1: (3,2,5) (3,2)', 'Step2: (8) (8)', 'Step3: (5,4,9) (5,4)']",1,2
2379101112,5,"['Step1: (6) (6)', 'Step2: (3,5,8) (8)', 'Step3: (4,1,5) (4,1)', 'Step4: (3,2,5) (5)']",1,3
13789101112,4,"['Step1: (3,2,5) (5)', 'Step2: (6) (6)', 'Step3: (2,4) (2,4)']",1,1
24571112,6,"['Step1: (10) (10)', 'Step2: (3,1,4) (3,1)', 'Step3: (6) (6)', 'Step4: (9) (9)', 'Step5: (8) (8)']",2,1
3891112,6,"['Step1: (4,1,5) (5)', 'Step2: (4,2,6) (4,2)', 'Step3: (6,1,7) (6,1)', 'Step4: (10) (10)', 'Step5: (7) (7)']",3,3
13781112,6,"['Step1: (6,3,9) (9)', 'Step2: (1,5,6) (6)', 'Step3: (2,5,7) (2,5)', 'Step4: (3,1,4) (4)', 'Step5: (10) (10)']",2,4
24712,7,"['Step1: (6,3,9) (6,3)', 'Step2: (1,5) (1,5)', 'Step3: (10) (10)', 'Step4: (11) (11)', 'Step5: (8) (8)', 'Step6: (9) (9)']",5,1
12347891011,3,"['Step1: (12) (12)', 'Step2: (5,6,11) (5,6)']",1,1
267810,7,"['Step1: (1,4,5) (1,4)', 'Step2: (3,2,5) (5)', 'Step3: (11) (11)', 'Step4: (12) (12)', 'Step5: (3) (3)', 'Step6: (9) (9)']",4,2
479101112,5,"['Step1: (6,1,7) (6,1)', 'Step2: (5,2,7) (5,2)', 'Step3: (8) (8)', 'Step4: (3) (3)']",1,2
13467891112,3,"['Step1: (5,2,7) (5,2)', 'Step2: (10) (10)']",1,1
16789101112,3,"['Step1: (2,3,5) (2,3)', 'Step2: (4,5,9) (4,5)']",1,2
123579101112,4,"['Step1: (4) (4)', 'Step2: (2,6,8) (8)', 'Step3: (1,5,6) (6)']",1,2
123581112,5,"['Step1: (10) (10)', 'Step2: (4,5,9) (9)', 'Step3: (2,5,7) (7)', 'Step4: (4,6) (4,6)']",1,2
6912,8,"['Step1: (3,1,4) (4)', 'Step2: (6,5,11) (11)', 'Step3: (6,1,7) (7)', 'Step4: (10) (10)', 'Step5: (2,6,8) (8)', 'Step6: (1,5,6) (1,5)', 'Step7: (3,2) (3,2)']",6,5
1491112,7,"['Step1: (8) (8)', 'Step2: (6) (6)', 'Step3: (2,3,5) (2,3)', 'Step4: (10) (10)', 'Step5: (7) (7)', 'Step6: (5) (5)']",3,1
3579101112,4,"['Step1: (6,1,7) (6,1)', 'Step2: (4,2) (4,2)', 'Step3: (8) (8)']",1,1
1457912,6,"['Step1: (5,6,11) (11)', 'Step2: (3,5,8) (8)', 'Step3: (1,5,6) (6)', 'Step4: (10) (10)', 'Step5: (3,2,5) (3,2)']",3,4
2456789101112,2,"['Step1: (3,1,4) (3,1)']",1,1
3469101112,5,"['Step1: (4,3,7) (7)', 'Step2: (2,6,8) (8)', 'Step3: (2) (2)', 'Step4: (1,5,6) (1,5)']",1,3
1235678101112,3,"['Step1: (4) (4)', 'Step2: (9) (9)']",1,0
15689101112,4,"['Step1: (2,5,7) (7)', 'Step2: (1,2,3) (3)', 'Step3: (2,4,6) (2,4)']",1,3
157891012,4,"['Step1: (2,4,6) (2,4)', 'Step2: (3,6,9) (3,6)', 'Step3: (11) (11)']",1,2
123101112,6,"['Step1: (5,6,11) (5,6)', 'Step2: (1,3,4) (4)', 'Step3: (9) (9)', 'Step4: (7) (7)', 'Step5: (8) (8)']",1,2
45891011,6,"['Step1: (12) (12)', 'Step2: (1,2,3) (3)', 'Step3: (2,1) (2,1)', 'Step4: (6) (6)', 'Step5: (7) (7)']",2,1
1411,10,"['Step1: (2) (2)', 'Step2: (5) (5)', 'Step3: (12) (12)', 'Step4: (6) (6)', 'Step5: (10) (10)', 'Step6: (7) (7)', 'Step7: (3) (3)', 'Step8: (9) (9)', 'Step9: (8) (8)']",6,0
46891112,5,"['Step1: (6,4,10) (10)', 'Step2: (1,5,6) (1,5)', 'Step3: (7) (7)', 'Step4: (2,3) (2,3)']",2,2
1346791012,4,"['Step1: (2,5,7) (2,5)', 'Step2: (11) (11)', 'Step3: (8) (8)']",1,1
13489101112,5,"['Step1: (6) (6)', 'Step2: (7) (7)', 'Step3: (2) (2)', 'Step4: (5) (5)']",1,0
13471012,6,"['Step1: (4,2,6) (6)', 'Step2: (8) (8)', 'Step3: (2,5,7) (2,5)', 'Step4: (9) (9)', 'Step5: (11) (11)']",2,2
91112,8,"['Step1: (3,2,5) (3,2)', 'Step2: (4,6,10) (10)', 'Step3: (6) (6)', 'Step4: (7) (7)', 'Step5: (5) (5)', 'Step6: (8) (8)', 'Step7: (1,4) (1,4)']",5,2
12891012,7,"['Step1: (6) (6)', 'Step2: (11) (11)', 'Step3: (2,1,3) (3)', 'Step4: (4) (4)', 'Step5: (5) (5)', 'Step6: (7) (7)']",2,1
25689101112,4,"['Step1: (1,3,4) (4)', 'Step2: (1,3) (1,3)', 'Step3: (5,2,7) (7)']",1,2
123457891112,3,"['Step1: (1,5,6) (6)', 'Step2: (10) (10)']",1,1
1237891011,4,"['Step1: (6,4,10) (6,4)', 'Step2: (5) (5)', 'Step3: (12) (12)']",1,1
41012,9,"['Step1: (2,1,3) (3)', 'Step2: (6,1,7) (7)', 'Step3: (4,5,9) (9)', 'Step4: (5) (5)', 'Step5: (6) (6)', 'Step6: (8) (8)', 'Step7: (11) (11)', 'Step8: (1,2) (1,2)']",5,3
5679101112,4,"['Step1: (1,2,3) (1,2)', 'Step2: (5,3,8) (8)', 'Step3: (4,3,7) (4,3)']",1,3
12379101112,4,"['Step1: (3,5,8) (8)', 'Step2: (5,4,9) (5,4)', 'Step3: (6) (6)']",1,2
2678101112,4,"['Step1: (4,5,9) (9)', 'Step2: (5,4) (5,4)', 'Step3: (3,1) (3,1)']",1,1
2478101112,5,"['Step1: (1,5,6) (1,5)', 'Step2: (6,3,9) (9)', 'Step3: (6) (6)', 'Step4: (3) (3)']",1,2
123791112,5,"['Step1: (4,5,9) (4,5)', 'Step2: (6) (6)', 'Step3: (10) (10)', 'Step4: (8) (8)']",1,1
16781011,6,"['Step1: (12) (12)', 'Step2: (2) (2)', 'Step3: (5) (5)', 'Step4: (4,3,7) (4,3)', 'Step5: (9) (9)']",2,1
167101112,5,"['Step1: (3,2,5) (3,2)', 'Step2: (9) (9)', 'Step3: (8) (8)', 'Step4: (5,4) (5,4)']",1,1
124791112,5,"['Step1: (8) (8)', 'Step2: (3,5) (3,5)', 'Step3: (6) (6)', 'Step4: (10) (10)']",1,0
134781112,5,"['Step1: (6,2,8) (6,2)', 'Step2: (4,1,5) (5)', 'Step3: (9) (9)', 'Step4: (10) (10)']",1,2
568101112,5,"['Step1: (4,2,6) (4,2)', 'Step2: (3,1) (3,1)', 'Step3: (9) (9)', 'Step4: (7) (7)']",1,1
1349101112,5,"['Step1: (3,5,8) (8)', 'Step2: (4,1,5) (5)', 'Step3: (7) (7)', 'Step4: (6,2) (6,2)']",1,2
13681012,7,"['Step1: (2) (2)', 'Step2: (4) (4)', 'Step3: (5) (5)', 'Step4: (7) (7)', 'Step5: (11) (11)', 'Step6: (9) (9)']",2,0
12789101112,3,"['Step1: (3,5,8) (3,5)', 'Step2: (4,6,10) (4,6)']",1,2
28101112,7,"['Step1: (1,5,6) (6)', 'Step2: (5,1) (5,1)', 'Step3: (3) (3)', 'Step4: (4) (4)', 'Step5: (9) (9)', 'Step6: (7) (7)']",2,1
1456910,6,"['Step1: (12) (12)', 'Step2: (5,3,8) (8)', 'Step3: (3,2,5) (3,2)', 'Step4: (7) (7)', 'Step5: (5,6,11) (11)']",3,3
37911,7,"['Step1: (6,4,10) (10)', 'Step2: (4) (4)', 'Step3: (6,2,8) (6,2)', 'Step4: (12) (12)', 'Step5: (5,1) (5,1)', 'Step6: (8) (8)']",5,2
1678912,6,"['Step1: (6,4,10) (10)', 'Step2: (2) (2)', 'Step3: (5,6,11) (11)', 'Step4: (3) (3)', 'Step5: (5,4,9) (5,4)']",3,3
267891112,4,"['Step1: (5,1,6) (5,1)', 'Step2: (10) (10)', 'Step3: (4,3,7) (4,3)']",1,2
2349101112,5,"['Step1: (3,5,8) (8)', 'Step2: (2,5,7) (7)', 'Step3: (6) (6)', 'Step4: (5,1) (5,1)']",1,2
2345789101112,2,"['Step1: (1,6,7) (1,6)']",1,1
12467101112,4,"['Step1: (5,3,8) (8)', 'Step2: (3,5) (3,5)', 'Step3: (9) (9)']",1,1
2571112,7,"['Step1: (3,1,4) (4)', 'Step2: (3,1) (3,1)', 'Step3: (9) (9)', 'Step4: (6) (6)', 'Step5: (8) (8)', 'Step6: (10) (10)']",3,1
1256789101112,2,"['Step1: (3,4,7) (3,4)']",1,1
124591112,6,"['Step1: (2,4,6) (6)', 'Step2: (2,1,3) (3)', 'Step3: (10) (10)', 'Step4: (7) (7)', 'Step5: (8) (8)']",1,2
127891112,5,"['Step1: (3,1,4) (4)', 'Step2: (5) (5)', 'Step3: (10) (10)', 'Step4: (6,3,9) (6,3)']",1,2
245891012,5,"['Step1: (1,3,4) (1,3)', 'Step2: (6) (6)', 'Step3: (11) (11)', 'Step4: (5,2,7) (7)']",1,2
4589101112,5,"['Step1: (3,4,7) (7)', 'Step2: (2,1,3) (3)', 'Step3: (1,2) (1,2)', 'Step4: (6) (6)']",1,2
4591112,7,"['Step1: (8) (8)', 'Step2: (1,6,7) (7)', 'Step3: (2) (2)', 'Step4: (6) (6)', 'Step5: (10) (10)', 'Step6: (1,3,4) (1,3)']",3,2
128910,8,"['Step1: (2,1,3) (3)', 'Step2: (5,1,6) (6)', 'Step3: (4) (4)', 'Step4: (7) (7)', 'Step5: (5) (5)', 'Step6: (12) (12)', 'Step7: (11) (11)']",4,2
3781012,6,"['Step1: (1,5,6) (1,5)', 'Step2: (9) (9)', 'Step3: (11) (11)', 'Step4: (6) (6)', 'Step5: (4,2) (4,2)']",3,1
457891012,4,"['Step1: (6,2,8) (6,2)', 'Step2: (1,3,4) (1,3)', 'Step3: (11) (11)']",1,2
7101112,7,"['Step1: (4,5,9) (9)', 'Step2: (2,1,3) (2,1)', 'Step3: (3) (3)', 'Step4: (8) (8)', 'Step5: (5) (5)', 'Step6: (4,6,10) (4,6)']",3,3
39,9,"['Step1: (6,1,7) (6,1)', 'Step2: (11) (11)', 'Step3: (7) (7)', 'Step4: (10) (10)', 'Step5: (8) (8)', 'Step6: (2,4) (2,4)', 'Step7: (5) (5)', 'Step8: (12) (12)']",8,1
1891112,6,"['Step1: (3,4,7) (7)', 'Step2: (10) (10)', 'Step3: (2,3,5) (2,3)', 'Step4: (6) (6)', 'Step5: (4,5,9) (4,5)']",3,3
9101112,7,"['Step1: (1,3,4) (4)', 'Step2: (1,3) (1,3)', 'Step3: (7) (7)', 'Step4: (2) (2)', 'Step5: (8) (8)', 'Step6: (6,5,11) (6,5)']",3,2
25679101112,4,"['Step1: (1,4,5) (1,4)', 'Step2: (3) (3)', 'Step3: (8) (8)']",1,1
2571112,7,"['Step1: (4,1,5) (4,1)', 'Step2: (5,3,8) (8)', 'Step3: (3,6,9) (9)', 'Step4: (3) (3)', 'Step5: (10) (10)', 'Step6: (6) (6)']",3,3
457891012,4,"['Step1: (6,5,11) (11)', 'Step2: (6,3,9) (6,3)', 'Step3: (1,2) (1,2)']",1,2
346101112,6,"['Step1: (2) (2)', 'Step2: (4,5,9) (9)', 'Step3: (5,1,6) (5,1)', 'Step4: (7) (7)', 'Step5: (8) (8)']",1,2
1245689101112,3,"['Step1: (2,1,3) (3)', 'Step2: (5,2,7) (7)']",1,2
345679101112,3,"['Step1: (3,5,8) (8)', 'Step2: (1,2,3) (1,2)']",1,2
2346789101112,2,"['Step1: (5,1,6) (5,1)']",1,1
1234679101112,3,"['Step1: (5,3,8) (8)', 'Step2: (4,1,5) (5)']",1,2
471112,7,"['Step1: (4,5,9) (9)', 'Step2: (2,1,3) (2,1)', 'Step3: (5) (5)', 'Step4: (4,6,10) (10)', 'Step5: (8) (8)', 'Step6: (3,6) (3,6)']",4,3
2347101112,5,"['Step1: (3,6,9) (9)', 'Step2: (1,5,6) (6)', 'Step3: (1,5) (1,5)', 'Step4: (8) (8)']",1,2
1911,8,"['Step1: (4,5,9) (4,5)', 'Step2: (7) (7)', 'Step3: (3,2) (3,2)', 'Step4: (6) (6)', 'Step5: (10) (10)', 'Step6: (12) (12)', 'Step7: (8) (8)']",6,1
248912,6,"['Step1: (2,5,7) (7)', 'Step2: (5,6,11) (5,6)', 'Step3: (11) (11)', 'Step4: (3,1,4) (3,1)', 'Step5: (10) (10)']",4,3
13689101112,4,"['Step1: (1,4,5) (5)', 'Step2: (7) (7)', 'Step3: (4,2,6) (4,2)']",1,2
3691011,7,"['Step1: (2,1,3) (2,1)', 'Step2: (5) (5)', 'Step3: (4) (4)', 'Step4: (12) (12)', 'Step5: (7) (7)', 'Step6: (8) (8)']",3,1
23781012,5,"['Step1: (4,6,10) (4,6)', 'Step2: (11) (11)', 'Step3: (5,1) (5,1)', 'Step4: (9) (9)']",2,1
412,9,"['Step1: (5,4,9) (9)', 'Step2: (6,1,7) (7)', 'Step3: (5,1,6) (5,1)', 'Step4: (6) (6)', 'Step5: (2,3) (2,3)', 'Step6: (11) (11)', 'Step7: (8) (8)', 'Step8: (10) (10)']",7,3
351011,7,"['Step1: (6,2,8) (6,2)', 'Step2: (12) (12)', 'Step3: (1,4,5) (1,4)', 'Step4: (9) (9)', 'Step5: (7) (7)', 'Step6: (8) (8)']",4,2
135891112,5,"['Step1: (1,3,4) (4)', 'Step2: (2,6,8) (2,6)', 'Step3: (10) (10)', 'Step4: (7) (7)']",1,2
235689101112,3,"['Step1: (5,2,7) (7)', 'Step2: (4,1,5) (4,1)']",1,2
24789101112,4,"['Step1: (3,1,4) (3,1)', 'Step2: (5) (5)', 'Step3: (6) (6)']",1,1
1289101112,4,"['Step1: (5,3,8) (5,3)', 'Step2: (7) (7)', 'Step3: (6,4,10) (6,4)']",1,2
24101112,7,"['Step1: (6) (6)', 'Step2: (1,5) (1,5)', 'Step3: (3) (3)', 'Step4: (7) (7)', 'Step5: (8) (8)', 'Step6: (9) (9)']",2,0
12567891012,3,"['Step1: (6,5,11) (11)', 'Step2: (3,4,7) (3,4)']",1,2
259101112,6,"['Step1: (8) (8)', 'Step2: (4,1,5) (4,1)', 'Step3: (6) (6)', 'Step4: (3) (3)', 'Step5: (7) (7)']",1,1
3478101112,5,"['Step1: (2,4,6) (6)', 'Step2: (2,1,3) (2,1)', 'Step3: (5) (5)', 'Step4: (9) (9)']",1,2
12345791012,4,"['Step1: (6,5,11) (11)', 'Step2: (2,4,6) (6)', 'Step3: (8) (8)']",1,2
3467891112,4,"['Step1: (4,6,10) (10)', 'Step2: (5,1,6) (5,1)', 'Step3: (2) (2)']",1,2
145679101112,3,"['Step1: (5,3,8) (8)', 'Step2: (2,3,5) (2,3)']",1,2
24789101112,4,"['Step1: (1,6,7) (1,6)', 'Step2: (3) (3)', 'Step3: (5) (5)']",1,1
12567891011,3,"['Step1: (3,4,7) (3,4)', 'Step2: (12) (12)']",1,1
235789101112,3,"['Step1: (4,1,5) (4,1)', 'Step2: (6) (6)']",1,1
14678101112,4,"['Step1: (1,4,5) (5)', 'Step2: (3,2) (3,2)', 'Step3: (9) (9)']",1,1
12389101112,5,"['Step1: (1,4,5) (5)', 'Step2: (3,1,4) (4)', 'Step3: (6) (6)', 'Step4: (7) (7)']",1,2
123679101112,3,"['Step1: (4,5,9) (4,5)', 'Step2: (8) (8)']",1,1
12791112,6,"['Step1: (2,4,6) (6)', 'Step2: (10) (10)', 'Step3: (2,1,3) (3)', 'Step4: (8) (8)', 'Step5: (5,4,9) (5,4)']",2,3
134781112,5,"['Step1: (6,4,10) (10)', 'Step2: (4,1,5) (5)', 'Step3: (2,6,8) (2,6)', 'Step4: (9) (9)']",1,3
1371012,6,"['Step1: (5,4,9) (9)', 'Step2: (5,4) (5,4)', 'Step3: (8) (8)', 'Step4: (11) (11)', 'Step5: (6,2) (6,2)']",3,1
1345789101112,2,"['Step1: (6,2,8) (6,2)']",1,1
1101112,8,"['Step1: (2) (2)', 'Step2: (3) (3)', 'Step3: (5,6,11) (5,6)', 'Step4: (9) (9)', 'Step5: (7) (7)', 'Step6: (4) (4)', 'Step7: (8) (8)']",3,1
13491112,6,"['Step1: (8) (8)', 'Step2: (6) (6)', 'Step3: (10) (10)', 'Step4: (5,2,7) (5,2)', 'Step5: (7) (7)']",2,1
1456891112,4,"['Step1: (1,6,7) (7)', 'Step2: (6,4,10) (10)', 'Step3: (2,3,5) (2,3)']",1,3
1245789101112,2,"['Step1: (6,3,9) (6,3)']",1,1
591011,7,"['Step1: (4,2,6) (4,2)', 'Step2: (6) (6)', 'Step3: (12) (12)', 'Step4: (7) (7)', 'Step5: (8) (8)', 'Step6: (1,3) (1,3)']",4,1
126101112,6,"['Step1: (4,3,7) (4,3)', 'Step2: (8) (8)', 'Step3: (6,1,7) (7)', 'Step4: (5) (5)', 'Step5: (9) (9)']",1,2
567101112,5,"['Step1: (2,4,6) (2,4)', 'Step2: (9) (9)', 'Step3: (8) (8)', 'Step4: (3,1) (3,1)']",1,1
123589101112,4,"['Step1: (4) (4)', 'Step2: (6) (6)', 'Step3: (7) (7)']",1,0
15810,7,"['Step1: (6,4,10) (6,4)', 'Step2: (12) (12)', 'Step3: (9) (9)', 'Step4: (2,3,5) (2,3)', 'Step5: (7) (7)', 'Step6: (11) (11)']",5,2
13568910,5,"['Step1: (12) (12)', 'Step2: (5,6,11) (11)', 'Step3: (2,5,7) (7)', 'Step4: (2,4,6) (2,4)']",2,3
12478101112,4,"['Step1: (6) (6)', 'Step2: (3,5,8) (3,5)', 'Step3: (9) (9)']",1,1
1471112,7,"['Step1: (6,3,9) (9)', 'Step2: (3,6) (3,6)', 'Step3: (5) (5)', 'Step4: (8) (8)', 'Step5: (2) (2)', 'Step6: (10) (10)']",3,1
2391012,6,"['Step1: (5,6,11) (5,6)', 'Step2: (4,3,7) (7)', 'Step3: (8) (8)', 'Step4: (11) (11)', 'Step5: (4,1) (4,1)']",3,2
1289101112,5,"['Step1: (3,6,9) (3,6)', 'Step2: (5) (5)', 'Step3: (4) (4)', 'Step4: (7) (7)']",1,1
3578910,5,"['Step1: (12) (12)', 'Step2: (6,5,11) (11)', 'Step3: (4,6,10) (4,6)', 'Step4: (1,2,3) (1,2)']",3,3
3458101112,5,"['Step1: (2,1,3) (2,1)', 'Step2: (7) (7)', 'Step3: (6) (6)', 'Step4: (9) (9)']",1,1
1478101112,5,"['Step1: (1,2,3) (3)', 'Step2: (2) (2)', 'Step3: (6,5,11) (6,5)', 'Step4: (9) (9)']",1,2
781011,7,"['Step1: (2,1,3) (2,1)', 'Step2: (3) (3)', 'Step3: (12) (12)', 'Step4: (9) (9)', 'Step5: (5,4) (5,4)', 'Step6: (6) (6)']",4,1
