Remainder,Steps,Decision_Tree,Score,Num_Of_Choices_Made
591112,6,"['Step1: [(1, 7),(2, 6),(3, 5),8] (2, 6)', 'Step2: [(3, 4),7] 7', 'Step3: [(3, 4)]', 'Step4: [(1, 10),11] (1, 10)', 'Step5: [8] 8']",4,0
471112,6,"['Step1: [(1, 6),(2, 5),(3, 4),7] (1, 6)', 'Step2: [(2, 8),(3, 7),10] (2, 8)', 'Step3: [(4, 5),9] 9', 'Step4: [(3, 5)]', 'Step5: [10] 10']",4,0
1481011,6,"['Step1: [(1, 10),(2, 9),(3, 8),(4, 7),(5, 6),11] (2, 9)', 'Step2: [(1, 4),5] 5', 'Step3: [(1, 11),(4, 8),12] 12', 'Step4: [6] 6', 'Step5: [(3, 7),10] (3, 7)']",3,0
478101112,5,"['Step1: [(1, 3),4] (1, 3)', 'Step2: [(2, 6),8] (2, 6)', 'Step3: [(4, 5),9] 9', 'Step4: [5] 5']",1,0
45891012,5,"['Step1: [(1, 4),(2, 3),5] (2, 3)', 'Step2: [(1, 10),(4, 7),(5, 6),11] 11', 'Step3: [(1, 6),7] (1, 6)', 'Step4: [7] 7']",2,0
2356781011,4,"['Step1: [(1, 4),(2, 3),5] (1, 4)', 'Step2: [(2, 10),(3, 9),(5, 7),12] 12', 'Step3: [(2, 7),(3, 6),9] 9']",1,0
15789101112,4,"['Step1: [2] 2', 'Step2: [(1, 8),(3, 6),(4, 5),9] (3, 6)', 'Step3: [4] 4']",1,0
14789101112,3,"['Step1: [(1, 7),(2, 6),(3, 5),8] (3, 5)', 'Step2: [(1, 7),(2, 6),8] (2, 6)']",1,0
45679101112,4,"['Step1: [(1, 2),3] (1, 2)', 'Step2: [(3, 5),8] 8', 'Step3: [3] 3']",1,0
4581012,6,"['Step1: [(1, 3),4] (1, 3)', 'Step2: [(2, 7),(4, 5),9] (2, 7)', 'Step3: [6] 6', 'Step4: [(4, 5),9] 9', 'Step5: [11] 11']",3,0
12389101112,4,"['Step1: [(1, 10),(2, 9),(3, 8),(4, 7),(5, 6),11] (5, 6)', 'Step2: [(1, 3),4] 4', 'Step3: [7] 7']",1,0
78101112,7,"['Step1: [(1, 3),4] (1, 3)', 'Step2: [4] 4', 'Step3: [2] 2', 'Step4: [5] 5', 'Step5: [6] 6', 'Step6: [9] 9']",2,0
3479101112,4,"['Step1: [(1, 6),(2, 5),(3, 4),7] (1, 6)', 'Step2: [(3, 5),8] 8', 'Step3: [(2, 5),(3, 4),7] (2, 5)']",1,0
12789101112,4,"['Step1: [(1, 4),(2, 3),5] 5', 'Step2: [(2, 4),6] 6', 'Step3: [(3, 4),7] (3, 4)']",1,0
489101112,4,"['Step1: [(1, 6),(2, 5),(3, 4),7] (2, 5)', 'Step2: [(1, 6),(3, 4),7] (1, 6)', 'Step3: [(3, 7),10] (3, 7)']",1,0
256789101112,3,"['Step1: [(1, 3),4] 4', 'Step2: [(1, 3)]']",1,0
471011,7,"['Step1: [(1, 6),(2, 5),(3, 4),7] (1, 6)', 'Step2: [(3, 5),8] 8', 'Step3: [(2, 10),(3, 9),(5, 7),12] 12', 'Step4: [(2, 3),5] (2, 3)', 'Step5: [5] 5', 'Step6: [9] 9']",4,0
4789101112,4,"['Step1: [(1, 7),(2, 6),(3, 5),8] (3, 5)', 'Step2: [(1, 2)]', 'Step3: [6] 6']",1,0
4691011,7,"['Step1: [2] 2', 'Step2: [(1, 5),6] (1, 5)', 'Step3: [8] 8', 'Step4: [3] 3', 'Step5: [7] 7', 'Step6: [12] 12']",3,0
125678911,4,"['Step1: [(1, 6),(2, 5),(3, 4),7] (3, 4)', 'Step2: [(1, 9),(2, 8),10] 10', 'Step3: [(1, 11),(5, 7),12] 12']",1,0
137891112,4,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] 10', 'Step2: [(1, 9),(2, 8),(3, 7),(4, 6)] (4, 6)', 'Step3: [(2, 5),7] (2, 5)']",1,0
16789101112,4,"['Step1: [(1, 5),(2, 4),6] (2, 4)', 'Step2: [5] 5', 'Step3: [3] 3']",1,0
13101112,6,"['Step1: [(1, 6),(2, 5),(3, 4),7] 7', 'Step2: [(1, 5),(2, 4),6] 6', 'Step3: [(1, 10),(2, 9),(3, 8),11] (2, 9)', 'Step4: [(1, 8),(4, 5)] (4, 5)', 'Step5: [8] 8']",2,0
289101112,5,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (3, 6)', 'Step2: [(1, 4),5] 5', 'Step3: [7] 7', 'Step4: [(1, 4)]']",1,0
2469101112,4,"['Step1: [(1, 7),(2, 6),(3, 5),8] (3, 5)', 'Step2: [(1, 8),(2, 7),9] (1, 8)', 'Step3: [7] 7']",1,0
689101112,4,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (4, 5)', 'Step2: [(1, 2),3] (1, 2)', 'Step3: [(3, 7),10] (3, 7)']",1,0
57891012,5,"['Step1: [(1, 2),3] (1, 2)', 'Step2: [(3, 4),7] (3, 4)', 'Step3: [6] 6', 'Step4: [11] 11']",2,0
21112,7,"['Step1: [(1, 6),(2, 5),(3, 4),7] 7', 'Step2: [(1, 10),(2, 9),(3, 8),(5, 6),11] (3, 8)', 'Step3: [(1, 9),(4, 6),10] (4, 6)', 'Step4: [(1, 9),10] 10', 'Step5: [9] 9', 'Step6: [(1, 5)]']",5,0
56101112,6,"['Step1: [(1, 3),4] 4', 'Step2: [(1, 7),(2, 6),(3, 5),8] (1, 7)', 'Step3: [(2, 8),10] (2, 8)', 'Step4: [(3, 6),9] 9', 'Step5: [3] 3']",2,0
36791112,5,"['Step1: [(1, 6),(2, 5),(3, 4),7] (2, 5)', 'Step2: [(1, 4)]', 'Step3: [(3, 7),10] 10', 'Step4: [8] 8']",2,0
1489101112,4,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (2, 7)', 'Step2: [(1, 10),(3, 8),(5, 6),11] (5, 6)', 'Step3: [3] 3']",1,0
2689101112,4,"['Step1: [(1, 5),(2, 4),6] (1, 5)', 'Step2: [(2, 9),(3, 8),(4, 7),11] (4, 7)', 'Step3: [3] 3']",1,0
7891112,5,"['Step1: [(1, 6),(2, 5),(3, 4),7] (3, 4)', 'Step2: [(1, 7),(2, 6),8] (2, 6)', 'Step3: [(1, 5)]', 'Step4: [10] 10']",3,0
2379101112,4,"['Step1: [(1, 5),(2, 4),6] 6', 'Step2: [(1, 8),(2, 7),(4, 5),9] (4, 5)', 'Step3: [(1, 8),(2, 7),9] (1, 8)']",1,0
69101112,6,"['Step1: [(1, 5),(2, 4),6] (1, 5)', 'Step2: [(2, 3)]', 'Step3: [7] 7', 'Step4: [8] 8', 'Step5: [4] 4']",2,0
13789101112,4,"['Step1: [(1, 5),(2, 4),6] (2, 4)', 'Step2: [5] 5', 'Step3: [6] 6']",1,0
15678101112,4,"['Step1: [(1, 6),(2, 5),(3, 4),7] (3, 4)', 'Step2: [(1, 8),(2, 7),9] 9', 'Step3: [2] 2']",1,0
491112,7,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] 10', 'Step2: [(1, 7),(2, 6),(3, 5),8] (2, 6)', 'Step3: [(3, 4),7] 7', 'Step4: [(1, 4),5] 5', 'Step5: [8] 8', 'Step6: [(1, 3),4] (1, 3)']",4,0
159101112,5,"['Step1: [(1, 2),3] 3', 'Step2: [(1, 9),(2, 8),(4, 6),10] (4, 6)', 'Step3: [(1, 8),(2, 7),9] (2, 7)', 'Step4: [8] 8']",1,0
4591112,6,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] 10', 'Step2: [(1, 8),(2, 7),(3, 6),(4, 5),9] (2, 7)', 'Step3: [(3, 5),8] 8', 'Step4: [3] 3', 'Step5: [(1, 6)]']",3,0
91112,8,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (1, 8)', 'Step2: [3] 3', 'Step3: [(2, 4),6] (2, 4)', 'Step4: [6] 6', 'Step5: [5] 5', 'Step6: [10] 10', 'Step7: [7] 7']",5,0
5781012,6,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (1, 9)', 'Step2: [(2, 4),6] (2, 4)', 'Step3: [3] 3', 'Step4: [(5, 6),11] 11', 'Step5: [6] 6']",3,0
34567891012,3,"['Step1: [(1, 10),(2, 9),(3, 8),(4, 7),(5, 6),11] 11', 'Step2: [(1, 2),3] (1, 2)']",1,0
3789101112,4,"['Step1: [(1, 4),(2, 3),5] (1, 4)', 'Step2: [6] 6', 'Step3: [(2, 5),7] (2, 5)']",1,0
5678101112,4,"['Step1: [(1, 6),(2, 5),(3, 4),7] (3, 4)', 'Step2: [(1, 2)]', 'Step3: [9] 9']",1,0
3578101112,4,"['Step1: [(1, 5),(2, 4),6] (2, 4)', 'Step2: [(1, 5),6] 6', 'Step3: [(1, 9),(3, 7),10] (1, 9)']",1,0
4579101112,4,"['Step1: [(1, 7),(2, 6),(3, 5),8] (2, 6)', 'Step2: [(1, 7),(3, 5),8] 8', 'Step3: [(1, 3),4] (1, 3)']",1,0
17101112,6,"['Step1: [(1, 7),(2, 6),(3, 5),8] 8', 'Step2: [(2, 7),(3, 6),(4, 5),9] 9', 'Step3: [(1, 7),(2, 6),(3, 5)] (2, 6)', 'Step4: [3] 3', 'Step5: [(4, 5)]']",2,0
567101112,5,"['Step1: [(1, 2),3] 3', 'Step2: [4] 4', 'Step3: [(1, 9),(2, 8),10] (1, 9)', 'Step4: [(2, 8),10] (2, 8)']",1,0
7891012,5,"['Step1: [(1, 6),(2, 5),(3, 4),7] (3, 4)', 'Step2: [(1, 6),(2, 5),7] (1, 6)', 'Step3: [(2, 5),7] (2, 5)', 'Step4: [11] 11']",3,0
21011,7,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (4, 5)', 'Step2: [(1, 6),7] 7', 'Step3: [(1, 11),(2, 10),(3, 9),12] 12', 'Step4: [(1, 8),(3, 6),9] (3, 6)', 'Step5: [8] 8', 'Step6: [(1, 9),10] (1, 9)']",5,0
1367891112,4,"['Step1: [(1, 11),(2, 10),(3, 9),(4, 8),(5, 7),12] (2, 10)', 'Step2: [(1, 3),4] 4', 'Step3: [5] 5']",1,0
4101112,6,"['Step1: [(1, 7),(2, 6),(3, 5),8] 8', 'Step2: [(1, 6),(2, 5),(3, 4),7] (2, 5)', 'Step3: [(1, 11),(3, 9),12] (3, 9)', 'Step4: [(1, 7)]', 'Step5: [6] 6']",3,0
391012,7,"['Step1: [2] 2', 'Step2: [(1, 8),(3, 6),(4, 5),9] (1, 8)', 'Step3: [5] 5', 'Step4: [(4, 7),11] (4, 7)', 'Step5: [6] 6', 'Step6: [11] 11']",4,0
389101112,4,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (4, 6)', 'Step2: [(1, 7),(3, 5),8] (1, 7)', 'Step3: [(2, 5)]']",1,0
1112,7,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (2, 8)', 'Step2: [(1, 6),(3, 4),7] (3, 4)', 'Step3: [(1, 9),10] 10', 'Step4: [(1, 9)]', 'Step5: [(5, 6),11] (5, 6)', 'Step6: [7] 7']",6,0
151112,7,"['Step1: [(1, 5),(2, 4),6] 6', 'Step2: [(2, 5),(3, 4),7] (3, 4)', 'Step3: [(2, 5),7] 7', 'Step4: [(1, 11),(2, 10),12] (2, 10)', 'Step5: [8] 8', 'Step6: [9] 9']",4,0
39101112,5,"['Step1: [(1, 6),(2, 5),(3, 4),7] (2, 5)', 'Step2: [(1, 7),8] (1, 7)', 'Step3: [(4, 6),10] (4, 6)', 'Step4: [8] 8']",2,0
3891011,6,"['Step1: [(1, 11),(2, 10),(3, 9),(4, 8),(5, 7),12] 12', 'Step2: [(1, 7),(2, 6),(3, 5),8] (1, 7)', 'Step3: [(2, 9),(3, 8),(5, 6),11] (5, 6)', 'Step4: [4] 4', 'Step5: [2] 2']",3,0
12567891012,4,"['Step1: [(1, 3),4] 4', 'Step2: [(1, 2),3] 3', 'Step3: [(1, 10),(2, 9),(5, 6),11] 11']",1,0
578101112,5,"['Step1: [(1, 3),4] (1, 3)', 'Step2: [(2, 4),6] 6', 'Step3: [(2, 4)]', 'Step4: [9] 9']",1,0
249101112,5,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (3, 7)', 'Step2: [(1, 5),(2, 4),6] 6', 'Step3: [(1, 8),(4, 5),9] (1, 8)', 'Step4: [5] 5']",1,0
4912,8,"['Step1: [(1, 4),(2, 3),5] (2, 3)', 'Step2: [(1, 4),5] 5', 'Step3: [(1, 6),7] (1, 6)', 'Step4: [8] 8', 'Step5: [(4, 7),11] 11', 'Step6: [10] 10', 'Step7: [7] 7']",6,0
347101112,5,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (1, 8)', 'Step2: [(2, 6),(3, 5)] (2, 6)', 'Step3: [(4, 5),9] 9', 'Step4: [5] 5']",1,0
51112,7,"['Step1: [(1, 5),(2, 4),6] 6', 'Step2: [(1, 11),(2, 10),(3, 9),(4, 8),(5, 7),12] (4, 8)', 'Step3: [(1, 10),(2, 9),11] (2, 9)', 'Step4: [7] 7', 'Step5: [10] 10', 'Step6: [(1, 3)]']",5,0
149101112,5,"['Step1: [(1, 5),(2, 4),6] 6', 'Step2: [(1, 8),(2, 7),(4, 5),9] (2, 7)', 'Step3: [(3, 5),8] 8', 'Step4: [(3, 5)]']",1,0
13581012,6,"['Step1: [(1, 7),(2, 6),(3, 5),8] (2, 6)', 'Step2: [(1, 3),4] 4', 'Step3: [7] 7', 'Step4: [(1, 10),(3, 8),11] 11', 'Step5: [(1, 8),9] 9']",2,0
49101112,6,"['Step1: [(1, 7),(2, 6),(3, 5),8] (1, 7)', 'Step2: [3] 3', 'Step3: [(2, 5)]', 'Step4: [8] 8', 'Step5: [6] 6']",2,0
689101112,5,"['Step1: [2] 2', 'Step2: [(1, 4),5] 5', 'Step3: [(1, 7),8] (1, 7)', 'Step4: [(3, 4)]']",1,0
2789101112,4,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (4, 6)', 'Step2: [(1, 3)]', 'Step3: [5] 5']",1,0
35689101112,4,"['Step1: [(1, 4),(2, 3),5] (1, 4)', 'Step2: [2] 2', 'Step3: [7] 7']",1,0
14567101112,3,"['Step1: [(1, 10),(2, 9),(3, 8),(4, 7),(5, 6),11] (2, 9)', 'Step2: [(1, 10),(3, 8),(4, 7),(5, 6),11] (3, 8)']",1,0
4912,7,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] 10', 'Step2: [(1, 6),(2, 5),(3, 4),7] (1, 6)', 'Step3: [(2, 7),(4, 5),9] (2, 7)', 'Step4: [(3, 8),11] (3, 8)', 'Step5: [11] 11', 'Step6: [5] 5']",6,0
49,8,"['Step1: [(1, 11),(2, 10),(3, 9),(4, 8),(5, 7),12] (5, 7)', 'Step2: [(2, 6),8] 8', 'Step3: [(1, 4),(2, 3)] (2, 3)', 'Step4: [(1, 11),12] 12', 'Step5: [(1, 6)]', 'Step6: [11] 11', 'Step7: [10] 10']",8,0
101112,7,"['Step1: [(1, 5),(2, 4),6] (1, 5)', 'Step2: [(2, 3)]', 'Step3: [8] 8', 'Step4: [9] 9', 'Step5: [(4, 7),11] (4, 7)', 'Step6: [6] 6']",4,0
5101112,7,"['Step1: [(1, 6),(2, 5),(3, 4),7] (1, 6)', 'Step2: [4] 4', 'Step3: [(3, 5),8] 8', 'Step4: [(2, 7),9] 9', 'Step5: [(2, 7)]', 'Step6: [3] 3']",3,0
2479101112,4,"['Step1: [(1, 6),(2, 5),(3, 4),7] (1, 6)', 'Step2: [(3, 5),8] 8', 'Step3: [(3, 5)]']",1,0
24689101112,3,"['Step1: [(1, 7),(2, 6),(3, 5),8] (1, 7)', 'Step2: [(2, 6),(3, 5),8] (3, 5)']",1,0
67891012,5,"['Step1: [2] 2', 'Step2: [(1, 7),(3, 5),8] (3, 5)', 'Step3: [4] 4', 'Step4: [(1, 11),12] (1, 11)']",2,0
39101112,6,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (2, 7)', 'Step2: [(1, 4),5] 5', 'Step3: [(1, 3),4] 4', 'Step4: [(1, 6)]', 'Step5: [8] 8']",2,0
235691112,5,"['Step1: [(1, 6),(2, 5),(3, 4),7] 7', 'Step2: [(1, 8),(3, 6),(4, 5),9] (1, 8)', 'Step3: [(4, 6),10] 10', 'Step4: [4] 4']",1,0
245679101112,3,"['Step1: [(1, 2),3] 3', 'Step2: [(1, 8),(2, 7),(4, 5),9] (1, 8)']",1,0
7101112,6,"['Step1: [(1, 4),(2, 3),5] 5', 'Step2: [(2, 4),6] (2, 4)', 'Step3: [(1, 10),(3, 8),11] (3, 8)', 'Step4: [(1, 9),10] (1, 9)', 'Step5: [6] 6']",3,0
9101112,6,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (2, 7)', 'Step2: [(3, 5),8] (3, 5)', 'Step3: [8] 8', 'Step4: [(1, 4)]', 'Step5: [6] 6']",3,0
189101112,5,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (4, 5)', 'Step2: [2] 2', 'Step3: [(1, 8),(3, 6),9] (3, 6)', 'Step4: [7] 7']",1,0
35789101112,3,"['Step1: [(1, 5),(2, 4),6] (2, 4)', 'Step2: [(1, 6),7] (1, 6)']",1,0
5101112,6,"['Step1: [(1, 11),(2, 10),(3, 9),(4, 8),(5, 7),12] (3, 9)', 'Step2: [4] 4', 'Step3: [(1, 8),(2, 7)] (2, 7)', 'Step4: [(1, 5),6] 6', 'Step5: [(1, 8)]']",3,0
6101112,6,"['Step1: [(1, 7),(2, 6),(3, 5),8] (1, 7)', 'Step2: [(2, 4),6] (2, 4)', 'Step3: [(3, 5),8] 8', 'Step4: [5] 5', 'Step5: [(3, 9),12] (3, 9)']",3,0
34679101112,3,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (1, 8)', 'Step2: [(2, 5),(3, 4),7] (2, 5)']",1,0
9101112,6,"['Step1: [(1, 6),(2, 5),(3, 4),7] 7', 'Step2: [(2, 6),(3, 5),8] (2, 6)', 'Step3: [(3, 5),8] (3, 5)', 'Step4: [(1, 4)]', 'Step5: [8] 8']",3,0
3581112,5,"['Step1: [(1, 10),(2, 9),(3, 8),(4, 7),(5, 6),11] (1, 10)', 'Step2: [(2, 8),(3, 7),(4, 6)] (4, 6)', 'Step3: [(2, 7),9] (2, 7)', 'Step4: [9] 9']",3,0
28101112,6,"['Step1: [(1, 3),4] 4', 'Step2: [(1, 6),(2, 5),7] 7', 'Step3: [(1, 3)]', 'Step4: [(2, 9),(5, 6),11] (5, 6)', 'Step5: [9] 9']",2,0
1568101112,4,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (3, 7)', 'Step2: [(1, 5),(2, 4),6] (2, 4)', 'Step3: [(1, 8),9] 9']",1,0
38101112,6,"['Step1: [(1, 5),(2, 4),6] (2, 4)', 'Step2: [5] 5', 'Step3: [(1, 6),7] (1, 6)', 'Step4: [9] 9', 'Step5: [7] 7']",2,0
811,8,"['Step1: [(1, 3),4] (1, 3)', 'Step2: [(2, 7),(4, 5),9] (2, 7)', 'Step3: [(4, 6),10] 10', 'Step4: [(4, 6)]', 'Step5: [9] 9', 'Step6: [12] 12', 'Step7: [5] 5']",7,0
235689101112,3,"['Step1: [(1, 3),4] 4', 'Step2: [(1, 7),(2, 6),(3, 5),8] (1, 7)']",1,0
56789101112,3,"['Step1: [(1, 3),4] (1, 3)', 'Step2: [(2, 4),6] (2, 4)']",1,0
57891112,5,"['Step1: [(1, 3),4] 4', 'Step2: [(2, 3),5] (2, 3)', 'Step3: [(1, 6),7] (1, 6)', 'Step4: [10] 10']",2,0
389101112,4,"['Step1: [(1, 5),(2, 4),6] (2, 4)', 'Step2: [(1, 6),7] (1, 6)', 'Step3: [(3, 9),(5, 7),12] (5, 7)']",1,0
101112,7,"['Step1: [(1, 7),(2, 6),(3, 5),8] (1, 7)', 'Step2: [(2, 3),5] (2, 3)', 'Step3: [(4, 5),9] 9', 'Step4: [8] 8', 'Step5: [(4, 5)]', 'Step6: [6] 6']",4,0
1345789101112,2,"['Step1: [(1, 7),(2, 6),(3, 5),8] (2, 6)']",1,0
89101112,5,"['Step1: [(1, 5),(2, 4),6] (2, 4)', 'Step2: [(1, 6),7] (1, 6)', 'Step3: [(3, 5),8] (3, 5)', 'Step4: [7] 7']",2,0
25101112,6,"['Step1: [(1, 11),(2, 10),(3, 9),(4, 8),(5, 7),12] (3, 9)', 'Step2: [(1, 7),(2, 6),8] 8', 'Step3: [4] 4', 'Step4: [(1, 6),(2, 5),7] (1, 6)', 'Step5: [(2, 5),7] 7']",2,0
4589101112,4,"['Step1: [(1, 3),4] (1, 3)', 'Step2: [(2, 4),6] 6', 'Step3: [(2, 7),(4, 5),9] (2, 7)']",1,0
15689101112,4,"['Step1: [(1, 2),3] 3', 'Step2: [4] 4', 'Step3: [(1, 8),(2, 7),9] (2, 7)']",1,0
1459101112,5,"['Step1: [(1, 2),3] 3', 'Step2: [(1, 7),(2, 6),8] 8', 'Step3: [(1, 7),(2, 6)] (2, 6)', 'Step4: [7] 7']",1,0
41012,7,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (1, 9)', 'Step2: [(2, 8),(3, 7),(4, 6),10] (2, 8)', 'Step3: [6] 6', 'Step4: [(3, 5)]', 'Step5: [(4, 7),11] 11', 'Step6: [7] 7']",5,0
3467101112,4,"['Step1: [(1, 6),(2, 5),(3, 4),7] (2, 5)', 'Step2: [(1, 8),(3, 6),9] (1, 8)', 'Step3: [(3, 6),9] 9']",1,0
21011,7,"['Step1: [(1, 5),(2, 4),6] 6', 'Step2: [(1, 7),(3, 5),8] 8', 'Step3: [(1, 9),(3, 7),10] (1, 9)', 'Step4: [(4, 7),11] (4, 7)', 'Step5: [(2, 10),12] 12', 'Step6: [(3, 5)]']",5,0
1567891112,3,"['Step1: [(1, 11),(2, 10),(3, 9),(4, 8),(5, 7),12] (2, 10)', 'Step2: [(1, 6),(3, 4),7] (3, 4)']",1,0
7101112,7,"['Step1: [(1, 4),(2, 3),5] (1, 4)', 'Step2: [2] 2', 'Step3: [(3, 6),9] 9', 'Step4: [5] 5', 'Step5: [6] 6', 'Step6: [(3, 8),11] (3, 8)']",3,0
371112,6,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (4, 6)', 'Step2: [(1, 9),(2, 8),(3, 7),10] 10', 'Step3: [(1, 5)]', 'Step4: [8] 8', 'Step5: [(2, 9),11] (2, 9)']",4,0
45679101112,3,"['Step1: [(1, 2),3] (1, 2)', 'Step2: [(3, 8),(4, 7),(5, 6),11] (3, 8)']",1,0
256791112,5,"['Step1: [(1, 7),(2, 6),(3, 5),8] 8', 'Step2: [(1, 3),4] (1, 3)', 'Step3: [4] 4', 'Step4: [10] 10']",1,0
12101112,6,"['Step1: [(1, 6),(2, 5),(3, 4),7] 7', 'Step2: [(2, 6),(3, 5),8] 8', 'Step3: [(1, 6),(2, 5),(3, 4)] (3, 4)', 'Step4: [(1, 10),(2, 9),(5, 6),11] (5, 6)', 'Step5: [9] 9']",2,0
23578912,5,"['Step1: [(1, 10),(2, 9),(3, 8),(4, 7),(5, 6),11] 11', 'Step2: [(1, 9),(2, 8),(3, 7),(4, 6),10] 10', 'Step3: [(1, 5),(2, 4),6] 6', 'Step4: [(1, 4),(2, 3),5] (1, 4)']",2,0
367101112,5,"['Step1: [(1, 4),(2, 3),5] (1, 4)', 'Step2: [(2, 3),5] 5', 'Step3: [(2, 6),8] 8', 'Step4: [(2, 9),11] (2, 9)']",1,0
456791012,4,"['Step1: [(1, 4),(2, 3),5] (2, 3)', 'Step2: [(1, 7),8] 8', 'Step3: [(1, 11),(5, 7),12] (1, 11)']",1,0
156101112,5,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (2, 8)', 'Step2: [(1, 3),4] 4', 'Step3: [(1, 11),(3, 9),(5, 7),12] (3, 9)', 'Step4: [(1, 6),7] 7']",1,0
6101112,6,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (1, 8)', 'Step2: [(2, 5),(3, 4),7] (3, 4)', 'Step3: [(2, 5),7] (2, 5)', 'Step4: [9] 9', 'Step5: [7] 7']",3,0
61112,6,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (1, 9)', 'Step2: [(3, 8),(4, 7),(5, 6),11] (4, 7)', 'Step3: [(2, 6),(3, 5),8] (3, 5)', 'Step4: [(2, 10),12] (2, 10)', 'Step5: [8] 8']",5,0
29101112,5,"['Step1: [(1, 10),(2, 9),(3, 8),(4, 7),(5, 6),11] (5, 6)', 'Step2: [(1, 3),4] (1, 3)', 'Step3: [(2, 9),(4, 7),11] (4, 7)', 'Step4: [8] 8']",2,0
46789101112,3,"['Step1: [(1, 5),(2, 4),6] (1, 5)', 'Step2: [(2, 3)]']",1,0
49101112,5,"['Step1: [(1, 7),(2, 6),(3, 5),8] (1, 7)', 'Step2: [(2, 6),(3, 5),8] (2, 6)', 'Step3: [(3, 5),8] 8', 'Step4: [(3, 5)]']",2,0
235891112,4,"['Step1: [(1, 10),(2, 9),(3, 8),(4, 7),(5, 6),11] (1, 10)', 'Step2: [(2, 5),(3, 4),7] 7', 'Step3: [(2, 8),(4, 6)] (4, 6)']",1,0
17101112,6,"['Step1: [(1, 7),(2, 6),(3, 5),8] 8', 'Step2: [(1, 5),(2, 4),6] (2, 4)', 'Step3: [5] 5', 'Step4: [(3, 6),9] (3, 6)', 'Step5: [9] 9']",2,0
4568101112,4,"['Step1: [(1, 7),(2, 6),(3, 5),8] (1, 7)', 'Step2: [(2, 3),5] (2, 3)', 'Step3: [(4, 5),9] 9']",1,0
49101112,5,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (2, 8)', 'Step2: [(1, 6),(3, 4),7] 7', 'Step3: [(1, 5),6] (1, 5)', 'Step4: [(3, 6),9] (3, 6)']",2,0
91112,6,"['Step1: [(1, 11),(2, 10),(3, 9),(4, 8),(5, 7),12] (5, 7)', 'Step2: [(1, 6),(3, 4)] (3, 4)', 'Step3: [(2, 6),8] 8', 'Step4: [(1, 10),(2, 9),11] (1, 10)', 'Step5: [(2, 6)]']",5,0
289101112,5,"['Step1: [(1, 5),(2, 4),6] 6', 'Step2: [(1, 7),(3, 5),8] (1, 7)', 'Step3: [(2, 3),5] 5', 'Step4: [(3, 4)]']",1,0
1238101112,5,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] 9', 'Step2: [(1, 5),(2, 4),6] 6', 'Step3: [(1, 8),(2, 7),(4, 5)] (4, 5)', 'Step4: [7] 7']",1,0
45891112,5,"['Step1: [(1, 3),4] (1, 3)', 'Step2: [(2, 5),7] 7', 'Step3: [(2, 6),8] (2, 6)', 'Step4: [10] 10']",2,0
26789101112,3,"['Step1: [(1, 7),(2, 6),(3, 5),8] (3, 5)', 'Step2: [(1, 4)]']",1,0
1346789101112,2,"['Step1: [(1, 6),(2, 5),(3, 4),7] (2, 5)']",1,0
236891112,5,"['Step1: [(1, 7),(2, 6),(3, 5),8] (1, 7)', 'Step2: [4] 4', 'Step3: [(2, 3),5] 5', 'Step4: [(2, 8),10] 10']",1,0
137101112,6,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (4, 6)', 'Step2: [(1, 7),(3, 5),8] 8', 'Step3: [(2, 7),9] 9', 'Step4: [2] 2', 'Step5: [5] 5']",1,0
14591112,5,"['Step1: [(1, 11),(2, 10),(3, 9),(4, 8),(5, 7),12] (2, 10)', 'Step2: [(1, 6),(3, 4),7] 7', 'Step3: [(1, 8),(3, 6),(4, 5),9] (3, 6)', 'Step4: [8] 8']",2,0
