Remainder,Steps,Decision_Tree,Score,Num_Of_Choices_Made
56789101112,3,"['Step1: [(1, 4),(2, 3),5] (2, 3)', 'Step2: [(1, 4),5] (1, 4)']",1,2
369101112,5,"['Step1: [(1, 5),(2, 4),6] (1, 5)', 'Step2: [(2, 6),8] 8', 'Step3: [4] 4', 'Step4: [(2, 7),(3, 6),9] (2, 7)']",1,3
6101112,6,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (2, 7)', 'Step2: [(1, 8),(3, 6),(4, 5),9] (1, 8)', 'Step3: [(3, 6),(4, 5),9] 9', 'Step4: [4] 4', 'Step5: [(3, 5)]']",3,3
25101112,6,"['Step1: [(1, 3),4] 4', 'Step2: [(1, 9),(2, 8),(3, 7),10] (3, 7)', 'Step3: [(1, 8),9] 9', 'Step4: [(1, 6),(2, 5)] (1, 6)', 'Step5: [8] 8']",2,4
1389101112,4,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (4, 5)', 'Step2: [(1, 7),(2, 6),8] (2, 6)', 'Step3: [7] 7']",1,2
13101112,6,"['Step1: [(1, 7),(2, 6),(3, 5),8] 8', 'Step2: [(1, 6),(2, 5),(3, 4),7] 7', 'Step3: [(3, 6),(4, 5),9] 9', 'Step4: [(1, 6),(2, 5),(3, 4)] (2, 5)', 'Step5: [(4, 6),10] (4, 6)']",2,5
23589101112,4,"['Step1: [(1, 5),(2, 4),6] 6', 'Step2: [(1, 4),(2, 3),5] (1, 4)', 'Step3: [(2, 5),7] 7']",1,3
5891012,5,"['Step1: [(1, 5),(2, 4),6] (2, 4)', 'Step2: [(1, 10),(3, 8),(5, 6),11] 11', 'Step3: [(1, 8),(3, 6),9] (3, 6)', 'Step4: [(1, 7),8] (1, 7)']",3,4
3689101112,4,"['Step1: [(1, 6),(2, 5),(3, 4),7] (2, 5)', 'Step2: [(1, 7),8] (1, 7)', 'Step3: [4] 4']",1,2
1789101112,4,"['Step1: [(1, 7),(2, 6),(3, 5),8] (3, 5)', 'Step2: [(2, 4),6] (2, 4)', 'Step3: [6] 6']",1,2
18101112,7,"['Step1: [(1, 4),(2, 3),5] 5', 'Step2: [(1, 6),(3, 4),7] 7', 'Step3: [(2, 6),8] (2, 6)', 'Step4: [(1, 8),9] 9', 'Step5: [(1, 3),4] 4', 'Step6: [3] 3']",2,5
46789101112,4,"['Step1: [2] 2', 'Step2: [(1, 5),6] (1, 5)', 'Step3: [3] 3']",1,1
2781012,6,"['Step1: [(1, 4),(2, 3),5] 5', 'Step2: [(1, 8),(2, 7),(3, 6),9] 9', 'Step3: [(1, 8),(2, 7),(3, 6)] (3, 6)', 'Step4: [(1, 10),(4, 7),11] 11', 'Step5: [(1, 4)]']",3,4
789101112,5,"['Step1: [(1, 6),(2, 5),(3, 4),7] (1, 6)', 'Step2: [3] 3', 'Step3: [5] 5', 'Step4: [(2, 4)]']",1,1
2456791012,3,"['Step1: [(1, 10),(2, 9),(3, 8),(4, 7),(5, 6),11] (3, 8)', 'Step2: [(1, 11),(2, 10),(5, 7),12] (1, 11)']",1,2
35812,6,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] 9', 'Step2: [(1, 8),(2, 7),(3, 6),(4, 5)] (2, 7)', 'Step3: [(1, 11),(4, 8),12] (1, 11)', 'Step4: [(4, 6),10] 10', 'Step5: [(4, 6)]']",5,4
34789101112,4,"['Step1: [2] 2', 'Step2: [(1, 5),6] (1, 5)', 'Step3: [6] 6']",1,1
3101112,6,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (4, 5)', 'Step2: [(1, 7),(2, 6),8] 8', 'Step3: [(1, 6),7] 7', 'Step4: [(1, 6)]', 'Step5: [(2, 9),11] (2, 9)']",3,4
23689101112,3,"['Step1: [(1, 5),(2, 4),6] (1, 5)', 'Step2: [(2, 9),(3, 8),(4, 7),11] (4, 7)']",1,2
46912,7,"['Step1: [(1, 6),(2, 5),(3, 4),7] (2, 5)', 'Step2: [3] 3', 'Step3: [(1, 6),7] 7', 'Step4: [(1, 8),9] (1, 8)', 'Step5: [(4, 6),10] 10', 'Step6: [11] 11']",5,4
3469101112,4,"['Step1: [(1, 7),(2, 6),(3, 5),8] 8', 'Step2: [(1, 6),(2, 5),(3, 4),7] (2, 5)', 'Step3: [(1, 7)]']",1,2
456812,7,"['Step1: [(1, 2),3] (1, 2)', 'Step2: [(3, 7),(4, 6),10] 10', 'Step3: [(3, 6),(4, 5),9] 9', 'Step4: [3] 3', 'Step5: [(4, 7),(5, 6),11] 11', 'Step6: [7] 7']",4,4
4591112,6,"['Step1: [(1, 2),3] (1, 2)', 'Step2: [6] 6', 'Step3: [(3, 7),10] 10', 'Step4: [(3, 7)]', 'Step5: [8] 8']",3,2
89101112,6,"['Step1: [(1, 2),3] 3', 'Step2: [(1, 5),(2, 4),6] 6', 'Step3: [(1, 4),5] (1, 4)', 'Step4: [5] 5', 'Step5: [(2, 7),9] (2, 7)']",2,4
1678101112,5,"['Step1: [2] 2', 'Step2: [(1, 11),(3, 9),(4, 8),(5, 7),12] (3, 9)', 'Step3: [4] 4', 'Step4: [5] 5']",1,1
7101112,7,"['Step1: [(1, 5),(2, 4),6] (2, 4)', 'Step2: [(1, 5),6] (1, 5)', 'Step3: [8] 8', 'Step4: [6] 6', 'Step5: [3] 3', 'Step6: [9] 9']",3,2
34589101112,3,"['Step1: [(1, 6),(2, 5),(3, 4),7] (1, 6)', 'Step2: [(2, 7),(4, 5),9] (2, 7)']",1,2
1279101112,5,"['Step1: [(1, 6),(2, 5),(3, 4),7] (3, 4)', 'Step2: [(1, 7),(2, 6),8] 8', 'Step3: [5] 5', 'Step4: [6] 6']",1,2
3781112,7,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] 9', 'Step2: [(1, 3),4] 4', 'Step3: [(1, 2),3] (1, 2)', 'Step4: [(3, 7),10] 10', 'Step5: [5] 5', 'Step6: [6] 6']",3,4
691012,6,"['Step1: [(1, 4),(2, 3),5] (1, 4)', 'Step2: [(2, 9),(3, 8),(5, 6),11] 11', 'Step3: [(2, 5),7] (2, 5)', 'Step4: [(3, 7),10] (3, 7)', 'Step5: [8] 8']",4,4
1489101112,4,"['Step1: [(1, 5),(2, 4),6] 6', 'Step2: [(1, 11),(2, 10),(3, 9),(4, 8),(5, 7),12] (5, 7)', 'Step3: [(1, 4),(2, 3)] (2, 3)']",1,3
3679101112,4,"['Step1: [(1, 4),(2, 3),5] (1, 4)', 'Step2: [(2, 6),(3, 5),8] 8', 'Step3: [(2, 5),7] (2, 5)']",1,3
781112,6,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (4, 5)', 'Step2: [(1, 11),(2, 10),(3, 9),12] (2, 10)', 'Step3: [3] 3', 'Step4: [(1, 9)]', 'Step5: [6] 6']",4,2
459101112,6,"['Step1: [(1, 2),3] (1, 2)', 'Step2: [3] 3', 'Step3: [6] 6', 'Step4: [7] 7', 'Step5: [8] 8']",1,1
48101112,6,"['Step1: [(1, 4),(2, 3),5] 5', 'Step2: [(1, 7),(2, 6),8] (1, 7)', 'Step3: [(3, 6),9] 9', 'Step4: [2] 2', 'Step5: [(3, 6)]']",2,3
56101112,5,"['Step1: [(1, 5),(2, 4),6] (2, 4)', 'Step2: [(1, 7),(3, 5),8] 8', 'Step3: [(1, 9),(3, 7),10] (1, 9)', 'Step4: [(3, 7),10] (3, 7)']",2,4
12101112,6,"['Step1: [(1, 7),(2, 6),(3, 5),8] 8', 'Step2: [(2, 7),(3, 6),(4, 5),9] 9', 'Step3: [(1, 5),(2, 4),6] 6', 'Step4: [(1, 11),(2, 10),(5, 7),12] (5, 7)', 'Step5: [(3, 4)]']",2,4
101112,7,"['Step1: [(1, 5),(2, 4),6] (1, 5)', 'Step2: [(2, 4),6] (2, 4)', 'Step3: [(3, 6),9] (3, 6)', 'Step4: [9] 9', 'Step5: [8] 8', 'Step6: [7] 7']",4,3
481011,7,"['Step1: [(1, 5),(2, 4),6] 6', 'Step2: [(2, 5),(3, 4),7] 7', 'Step3: [(1, 4),(2, 3),5] 5', 'Step4: [(1, 11),(2, 10),(3, 9),(4, 8),12] 12', 'Step5: [(1, 11),(2, 10),(3, 9),(4, 8)] (3, 9)', 'Step6: [(1, 2)]']",4,5
1359101112,5,"['Step1: [(1, 7),(2, 6),(3, 5),8] (2, 6)', 'Step2: [(3, 4),7] 7', 'Step3: [(3, 5),8] 8', 'Step4: [(1, 3),4] 4']",1,4
9101112,6,"['Step1: [(1, 7),(2, 6),(3, 5),8] (3, 5)', 'Step2: [(1, 8),(2, 7),9] (2, 7)', 'Step3: [8] 8', 'Step4: [4] 4', 'Step5: [(1, 6)]']",3,2
1789101112,4,"['Step1: [(1, 5),(2, 4),6] 6', 'Step2: [(1, 7),(3, 5),8] (3, 5)', 'Step3: [(2, 4)]']",1,2
189101112,5,"['Step1: [(1, 5),(2, 4),6] 6', 'Step2: [(1, 7),(3, 5),8] (3, 5)', 'Step3: [7] 7', 'Step4: [(2, 4)]']",1,2
1891012,7,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (4, 6)', 'Step2: [(1, 2),3] 3', 'Step3: [2] 2', 'Step4: [(1, 10),11] 11', 'Step5: [7] 7', 'Step6: [5] 5']",3,3
47101112,5,"['Step1: [(1, 11),(2, 10),(3, 9),(4, 8),(5, 7),12] (3, 9)', 'Step2: [(1, 5),(2, 4),6] 6', 'Step3: [(1, 8),(2, 7),(4, 5)] (1, 8)', 'Step4: [(2, 5),7] (2, 5)']",2,4
4579101112,4,"['Step1: [(1, 4),(2, 3),5] (2, 3)', 'Step2: [(1, 6),7] (1, 6)', 'Step3: [8] 8']",1,2
2468101112,4,"['Step1: [(1, 4),(2, 3),5] 5', 'Step2: [(1, 9),(2, 8),(3, 7),(4, 6),10] (3, 7)', 'Step3: [(1, 9),(2, 8),(4, 6),10] (1, 9)']",1,3
891012,7,"['Step1: [(1, 6),(2, 5),(3, 4),7] (1, 6)', 'Step2: [(2, 5),(3, 4),7] 7', 'Step3: [2] 2', 'Step4: [(3, 4)]', 'Step5: [11] 11', 'Step6: [5] 5']",4,2
24789101112,3,"['Step1: [(1, 5),(2, 4),6] (1, 5)', 'Step2: [(2, 7),(3, 6),9] (3, 6)']",1,2
9101112,6,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (2, 7)', 'Step2: [(1, 3),4] 4', 'Step3: [(1, 6)]', 'Step4: [(3, 8),11] (3, 8)', 'Step5: [5] 5']",3,3
45101112,5,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (3, 6)', 'Step2: [(1, 8),(2, 7),(4, 5),9] (1, 8)', 'Step3: [(2, 7),(4, 5),9] 9', 'Step4: [(2, 7),(4, 5)] (2, 7)']",2,4
78101112,5,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] 9', 'Step2: [(2, 8),(3, 7),(4, 6),10] (4, 6)', 'Step3: [(1, 7),(3, 5),8] (3, 5)', 'Step4: [(1, 2)]']",2,3
141012,8,"['Step1: [(1, 6),(2, 5),(3, 4),7] (2, 5)', 'Step2: [(1, 7),8] 8', 'Step3: [(1, 6),(3, 4),7] 7', 'Step4: [6] 6', 'Step5: [(1, 10),11] 11', 'Step6: [9] 9', 'Step7: [3] 3']",4,4
45891012,5,"['Step1: [(1, 7),(2, 6),(3, 5),8] (2, 6)', 'Step2: [3] 3', 'Step3: [7] 7', 'Step4: [(1, 11),(4, 8),12] (1, 11)']",2,2
25101112,6,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] 9', 'Step2: [(1, 7),(2, 6),(3, 5),8] 8', 'Step3: [(1, 6),(2, 5),(3, 4),7] (3, 4)', 'Step4: [(1, 5),6] 6', 'Step5: [(1, 7)]']",2,4
691112,6,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] 10', 'Step2: [(1, 8),(2, 7),(3, 6),(4, 5),9] (1, 8)', 'Step3: [(2, 5),(3, 4),7] 7', 'Step4: [(2, 5),(3, 4)] (3, 4)', 'Step5: [(2, 5)]']",4,4
15691112,5,"['Step1: [(1, 10),(2, 9),(3, 8),(4, 7),(5, 6),11] (3, 8)', 'Step2: [(1, 9),(4, 6),10] 10', 'Step3: [(1, 6),(2, 5),7] 7', 'Step4: [(1, 5),(2, 4),6] (2, 4)']",2,4
378101112,5,"['Step1: [(1, 6),(2, 5),(3, 4),7] (1, 6)', 'Step2: [(2, 4)]', 'Step3: [5] 5', 'Step4: [9] 9']",1,1
58101112,5,"['Step1: [(1, 7),(2, 6),(3, 5),8] (2, 6)', 'Step2: [(1, 9),(3, 7),10] (1, 9)', 'Step3: [4] 4', 'Step4: [(3, 7),10] (3, 7)']",2,3
3789101112,4,"['Step1: [(1, 6),(2, 5),(3, 4),7] (2, 5)', 'Step2: [(1, 4)]', 'Step3: [6] 6']",1,1
125681012,5,"['Step1: [(1, 6),(2, 5),(3, 4),7] 7', 'Step2: [(1, 6),(2, 5),(3, 4)] (3, 4)', 'Step3: [(1, 8),9] 9', 'Step4: [(1, 10),(5, 6),11] 11']",1,4
2391112,6,"['Step1: [(1, 10),(2, 9),(3, 8),(4, 7),(5, 6),11] (4, 7)', 'Step2: [(1, 9),(2, 8),10] 10', 'Step3: [(1, 5),6] (1, 5)', 'Step4: [6] 6', 'Step5: [8] 8']",3,3
579101112,4,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (4, 6)', 'Step2: [(1, 3)]', 'Step3: [(2, 8),10] (2, 8)']",1,2
4101112,6,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (1, 8)', 'Step2: [(3, 7),(4, 6),10] (3, 7)', 'Step3: [5] 5', 'Step4: [(2, 6)]', 'Step5: [9] 9']",3,2
35891112,5,"['Step1: [2] 2', 'Step2: [(1, 9),(3, 7),(4, 6),10] (4, 6)', 'Step3: [7] 7', 'Step4: [(1, 10),(3, 8),11] (1, 10)']",2,2
578101112,5,"['Step1: [(1, 3),4] (1, 3)', 'Step2: [4] 4', 'Step3: [6] 6', 'Step4: [(2, 9),11] (2, 9)']",1,2
359101112,5,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (2, 8)', 'Step2: [(1, 3),4] 4', 'Step3: [(1, 5),6] 6', 'Step4: [(1, 7),(3, 5)] (1, 7)']",1,4
46101112,5,"['Step1: [(1, 6),(2, 5),(3, 4),7] (2, 5)', 'Step2: [(1, 8),(3, 6),9] 9', 'Step3: [(1, 8),(3, 6)] (1, 8)', 'Step4: [(3, 7),(4, 6),10] (3, 7)']",2,4
791012,7,"['Step1: [(1, 4),(2, 3),5] (1, 4)', 'Step2: [3] 3', 'Step3: [(2, 6),8] (2, 6)', 'Step4: [5] 5', 'Step5: [8] 8', 'Step6: [11] 11']",4,2
45101112,6,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] 9', 'Step2: [(1, 6),(2, 5),(3, 4),7] (1, 6)', 'Step3: [3] 3', 'Step4: [(2, 8),10] (2, 8)', 'Step5: [7] 7']",2,3
478101112,5,"['Step1: [(1, 3),4] (1, 3)', 'Step2: [(2, 5),7] (2, 5)', 'Step3: [9] 9', 'Step4: [6] 6']",1,2
246101112,5,"['Step1: [(1, 5),(2, 4),6] (1, 5)', 'Step2: [(3, 4),7] 7', 'Step3: [(2, 6),8] 8', 'Step4: [(2, 10),(3, 9),12] (3, 9)']",1,4
581112,6,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (2, 7)', 'Step2: [(1, 6),(3, 4)] (3, 4)', 'Step3: [(1, 6)]', 'Step4: [10] 10', 'Step5: [9] 9']",4,2
46891112,5,"['Step1: [(1, 10),(2, 9),(3, 8),(4, 7),(5, 6),11] (1, 10)', 'Step2: [(2, 3),5] 5', 'Step3: [(3, 4),7] 7', 'Step4: [(2, 3)]']",2,3
67891112,4,"['Step1: [(1, 11),(2, 10),(3, 9),(4, 8),(5, 7),12] (2, 10)', 'Step2: [(1, 5),6] (1, 5)', 'Step3: [(3, 4),7] (3, 4)']",2,3
467891112,4,"['Step1: [(1, 2),3] 3', 'Step2: [(1, 10),(2, 9),(4, 7),(5, 6),11] (1, 10)', 'Step3: [(2, 5),7] (2, 5)']",1,3
4589101112,5,"['Step1: [(1, 2),3] (1, 2)', 'Step2: [3] 3', 'Step3: [6] 6', 'Step4: [7] 7']",1,1
356891112,4,"['Step1: [(1, 4),(2, 3),5] (1, 4)', 'Step2: [(2, 7),(3, 6),9] (2, 7)', 'Step3: [10] 10']",1,2
7101112,5,"['Step1: [(1, 5),(2, 4),6] (1, 5)', 'Step2: [(2, 6),8] (2, 6)', 'Step3: [(3, 9),(4, 8),12] (3, 9)', 'Step4: [(4, 8),12] (4, 8)']",3,4
481011,7,"['Step1: [(1, 7),(2, 6),(3, 5),8] (3, 5)', 'Step2: [(1, 2)]', 'Step3: [(4, 8),12] 12', 'Step4: [7] 7', 'Step5: [6] 6', 'Step6: [9] 9']",4,2
57891112,5,"['Step1: [(1, 2),3] 3', 'Step2: [(1, 9),(2, 8),(4, 6),10] 10', 'Step3: [(1, 6),(2, 5),7] (1, 6)', 'Step4: [(2, 4)]']",2,3
9101112,6,"['Step1: [(1, 5),(2, 4),6] 6', 'Step2: [(1, 8),(2, 7),(4, 5),9] (4, 5)', 'Step3: [(1, 8),(2, 7),9] (1, 8)', 'Step4: [3] 3', 'Step5: [(2, 7),9] (2, 7)']",3,4
45681112,4,"['Step1: [(1, 10),(2, 9),(3, 8),(4, 7),(5, 6),11] (2, 9)', 'Step2: [(3, 7),(4, 6),10] (3, 7)', 'Step3: [(1, 10),(5, 6),11] (1, 10)']",2,3
2789101112,4,"['Step1: [(1, 5),(2, 4),6] 6', 'Step2: [(1, 4),(2, 3),5] (1, 4)', 'Step3: [(3, 5),8] (3, 5)']",1,3
7891112,6,"['Step1: [2] 2', 'Step2: [(1, 6),(3, 4),7] (3, 4)', 'Step3: [(1, 5),6] 6', 'Step4: [(1, 10),11] (1, 10)', 'Step5: [5] 5']",3,3
38101112,5,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] 9', 'Step2: [(1, 5),(2, 4),6] (1, 5)', 'Step3: [(2, 8),(3, 7),(4, 6),10] (4, 6)', 'Step4: [(2, 7)]']",2,3
367101112,5,"['Step1: [(1, 5),(2, 4),6] (2, 4)', 'Step2: [5] 5', 'Step3: [(1, 9),(3, 7),10] (1, 9)', 'Step4: [8] 8']",1,2
567101112,5,"['Step1: [(1, 10),(2, 9),(3, 8),(4, 7),(5, 6),11] (2, 9)', 'Step2: [3] 3', 'Step3: [(1, 8),(4, 5)] (1, 8)', 'Step4: [4] 4']",1,2
512,8,"['Step1: [(1, 5),(2, 4),6] 6', 'Step2: [(1, 11),(2, 10),(3, 9),(4, 8),(5, 7),12] (1, 11)', 'Step3: [(2, 4)]', 'Step4: [9] 9', 'Step5: [(3, 5),8] 8', 'Step6: [(3, 7),10] 10', 'Step7: [(3, 7)]']",7,4
89101112,6,"['Step1: [(1, 6),(2, 5),(3, 4),7] 7', 'Step2: [(1, 3),4] 4', 'Step3: [(2, 3),5] (2, 3)', 'Step4: [(1, 6)]', 'Step5: [5] 5']",2,3
49101112,5,"['Step1: [(1, 6),(2, 5),(3, 4),7] (2, 5)', 'Step2: [(1, 8),(3, 6),9] (3, 6)', 'Step3: [(1, 7),8] (1, 7)', 'Step4: [8] 8']",2,3
3589101112,4,"['Step1: [(1, 7),(2, 6),(3, 5),8] (2, 6)', 'Step2: [(1, 4),5] (1, 4)', 'Step3: [7] 7']",1,2
1112,7,"['Step1: [(1, 5),(2, 4),6] (1, 5)', 'Step2: [(2, 7),(3, 6),9] (2, 7)', 'Step3: [(4, 6),10] 10', 'Step4: [(3, 6),9] 9', 'Step5: [(4, 6)]', 'Step6: [(3, 8),11] (3, 8)']",6,5
36789101112,3,"['Step1: [(1, 5),(2, 4),6] (2, 4)', 'Step2: [(1, 5),6] (1, 5)']",1,2
2356791112,4,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] 10', 'Step2: [(1, 7),(2, 6),(3, 5),8] 8', 'Step3: [(1, 4),(2, 3),5] (1, 4)']",1,3
3789101112,4,"['Step1: [(1, 5),(2, 4),6] (1, 5)', 'Step2: [(2, 4),6] 6', 'Step3: [(2, 4)]']",1,2
571012,7,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (1, 9)', 'Step2: [4] 4', 'Step3: [(3, 8),(5, 6),11] 11', 'Step4: [(2, 6),(3, 5),8] 8', 'Step5: [(2, 3),5] (2, 3)', 'Step6: [6] 6']",4,4
147891112,4,"['Step1: [(1, 5),(2, 4),6] 6', 'Step2: [(1, 7),(3, 5),8] (3, 5)', 'Step3: [(1, 11),(2, 10),(4, 8),12] (2, 10)']",1,3
179101112,5,"['Step1: [(1, 4),(2, 3),5] 5', 'Step2: [(1, 9),(2, 8),(3, 7),(4, 6),10] (2, 8)', 'Step3: [6] 6', 'Step4: [(3, 4),7] (3, 4)']",1,3
25679101112,3,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (1, 8)', 'Step2: [(2, 5),(3, 4),7] (3, 4)']",1,2
291112,7,"['Step1: [(1, 7),(2, 6),(3, 5),8] 8', 'Step2: [(1, 9),(3, 7),(4, 6),10] 10', 'Step3: [(1, 5),(2, 4),6] 6', 'Step4: [(2, 5),(3, 4),7] 7', 'Step5: [(2, 5),(3, 4)] (3, 4)', 'Step6: [(1, 5)]']",4,5
3569101112,4,"['Step1: [(1, 7),(2, 6),(3, 5),8] 8', 'Step2: [(1, 7),(2, 6),(3, 5)] (1, 7)', 'Step3: [(2, 4),6] (2, 4)']",1,3
456789101112,3,"['Step1: [(1, 3),4] (1, 3)', 'Step2: [2] 2']",1,1
391012,6,"['Step1: [(1, 7),(2, 6),(3, 5),8] (2, 6)', 'Step2: [(1, 11),(3, 9),(4, 8),(5, 7),12] (1, 11)', 'Step3: [(4, 5),9] (4, 5)', 'Step4: [8] 8', 'Step5: [7] 7']",4,3
8101112,6,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (1, 9)', 'Step2: [4] 4', 'Step3: [(2, 3),5] (2, 3)', 'Step4: [6] 6', 'Step5: [(5, 7),12] (5, 7)']",3,3
367101112,4,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (1, 9)', 'Step2: [(2, 7),(3, 6),(4, 5)] (4, 5)', 'Step3: [(2, 8),(3, 7),10] (2, 8)']",1,3
59101112,6,"['Step1: [(1, 5),(2, 4),6] 6', 'Step2: [(1, 5),(2, 4)] (2, 4)', 'Step3: [7] 7', 'Step4: [(1, 3)]', 'Step5: [8] 8']",2,2
81112,6,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (4, 6)', 'Step2: [(1, 7),(3, 5),8] (1, 7)', 'Step3: [(3, 5),8] (3, 5)', 'Step4: [(2, 10),12] (2, 10)', 'Step5: [9] 9']",5,4
5912,7,"['Step1: [(1, 6),(2, 5),(3, 4),7] 7', 'Step2: [(1, 5),(2, 4),6] (2, 4)', 'Step3: [(1, 11),(3, 9),12] (1, 11)', 'Step4: [(3, 6),9] (3, 6)', 'Step5: [8] 8', 'Step6: [10] 10']",6,4
26789101112,3,"['Step1: [(1, 5),(2, 4),6] (1, 5)', 'Step2: [(3, 4),7] (3, 4)']",1,2
679101112,5,"['Step1: [(1, 4),(2, 3),5] (2, 3)', 'Step2: [4] 4', 'Step3: [(1, 8),9] (1, 8)', 'Step4: [5] 5']",1,2
25791112,5,"['Step1: [(1, 6),(2, 5),(3, 4),7] (1, 6)', 'Step2: [(2, 9),(3, 8),(4, 7),11] (3, 8)', 'Step3: [4] 4', 'Step4: [10] 10']",2,2
1359101112,5,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (2, 7)', 'Step2: [(3, 5),8] 8', 'Step3: [(1, 5),6] 6', 'Step4: [(1, 3),4] 4']",1,4
357101112,5,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (1, 9)', 'Step2: [4] 4', 'Step3: [(2, 6),(3, 5),8] 8', 'Step4: [(2, 6),(3, 5)] (2, 6)']",1,3
6101112,7,"['Step1: [(1, 4),(2, 3),5] 5', 'Step2: [(1, 3),4] (1, 3)', 'Step3: [7] 7', 'Step4: [(2, 4),6] (2, 4)', 'Step5: [8] 8', 'Step6: [9] 9']",3,3
3469101112,5,"['Step1: [(1, 7),(2, 6),(3, 5),8] 8', 'Step2: [(1, 4),(2, 3),5] 5', 'Step3: [(1, 2),3] (1, 2)', 'Step4: [(3, 4),7] 7']",1,4
391011,6,"['Step1: [(1, 11),(2, 10),(3, 9),(4, 8),(5, 7),12] 12', 'Step2: [(1, 8),(2, 7),(3, 6),(4, 5),9] (4, 5)', 'Step3: [(1, 6),7] 7', 'Step4: [(1, 6)]', 'Step5: [(2, 8),10] (2, 8)']",4,4
259101112,5,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (1, 8)', 'Step2: [(2, 4),6] 6', 'Step3: [(2, 5),(3, 4),7] 7', 'Step4: [(2, 5),(3, 4)] (3, 4)']",1,4
2379101112,4,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (4, 6)', 'Step2: [(1, 5)]', 'Step3: [8] 8']",1,1
123789101112,3,"['Step1: [(1, 8),(2, 7),(3, 6),(4, 5),9] (4, 5)', 'Step2: [6] 6']",1,1
138101112,5,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (4, 6)', 'Step2: [(1, 8),(2, 7),9] (2, 7)', 'Step3: [5] 5', 'Step4: [(1, 8),9] 9']",1,3
1489101112,4,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (3, 7)', 'Step2: [(1, 6),(2, 5)] (2, 5)', 'Step3: [6] 6']",1,2
13457891112,3,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] 10', 'Step2: [(1, 7),(2, 6),(3, 5),8] (2, 6)']",1,2
15689101112,3,"['Step1: [(1, 6),(2, 5),(3, 4),7] (3, 4)', 'Step2: [(1, 8),(2, 7),9] (2, 7)']",1,2
347891112,4,"['Step1: [(1, 5),(2, 4),6] (1, 5)', 'Step2: [(2, 6),8] (2, 6)', 'Step3: [(3, 7),10] 10']",1,3
37101112,5,"['Step1: [(1, 10),(2, 9),(3, 8),(4, 7),(5, 6),11] (5, 6)', 'Step2: [(1, 3),4] 4', 'Step3: [(1, 9),(2, 8),(3, 7),10] (1, 9)', 'Step4: [(2, 8),(3, 7),10] (2, 8)']",2,4
4812,6,"['Step1: [(1, 11),(2, 10),(3, 9),(4, 8),(5, 7),12] (1, 11)', 'Step2: [(2, 10),(3, 9),(4, 8),(5, 7),12] (5, 7)', 'Step3: [(3, 6),9] (3, 6)', 'Step4: [(2, 8),10] 10', 'Step5: [(2, 9)]']",6,4
391112,6,"['Step1: [(1, 7),(2, 6),(3, 5),8] 8', 'Step2: [(1, 7),(2, 6),(3, 5)] (1, 7)', 'Step3: [(2, 4),6] (2, 4)', 'Step4: [10] 10', 'Step5: [(5, 6),11] (5, 6)']",4,4
36789101112,4,"['Step1: [(1, 2),3] (1, 2)', 'Step2: [4] 4', 'Step3: [5] 5']",1,1
4101112,7,"['Step1: [(1, 9),(2, 8),(3, 7),(4, 6),10] (1, 9)', 'Step2: [(2, 5),(3, 4),7] (2, 5)', 'Step3: [3] 3', 'Step4: [6] 6', 'Step5: [7] 7', 'Step6: [8] 8']",3,2
